id,x,y,v_x,v_y,time
66,2.41798,3.1744,-1.71176,-0.2712,229.8
66,2.2121,3.14124,-1.7157,-0.276278,229.92
66,2.0058,3.10762,-1.71915,-0.280189,230.04
66,1.79913,3.07372,-1.72224,-0.282506,230.16
66,1.59214,3.03978,-1.72494,-0.282815,230.28
66,1.3849,3.00608,-1.72695,-0.280831,230.4
66,1.17758,2.97291,-1.7277,-0.276442,230.52
66,0.970418,2.94054,-1.72634,-0.269732,230.64
66,0.763797,2.90922,-1.72185,-0.260994,230.76
66,0.558223,2.87914,-1.71312,-0.250716,230.88
66,0.354303,2.8504,-1.69933,-0.23949,231
66,0.152655,2.82305,-1.6804,-0.227895,231.12
66,-0.0462078,2.79708,-1.65719,-0.216447,231.24
66,-0.24198,2.7724,-1.63143,-0.205628,231.36
66,-0.434642,2.74889,-1.60552,-0.195943,231.48
66,-0.624513,2.72633,-1.58226,-0.187949,231.6
66,-0.812259,2.70447,-1.56455,-0.182225,231.72
67,-2.47618,4.51582,1.51046,0.0539737,228.12
67,-2.29533,4.52235,1.5071,0.0543878,228.24
67,-2.11525,4.52904,1.50062,0.0557405,228.36
67,-1.93629,4.53611,1.49135,0.0589308,228.48
67,-1.7587,4.54387,1.47991,0.0646632,228.6
67,-1.58262,4.5526,1.46736,0.072762,228.72
67,-1.408,4.56243,1.45519,0.0819073,228.84
67,-1.23459,4.57325,1.44508,0.0901746,228.96
67,-1.06198,4.58477,1.43837,0.0960476,229.08
67,-0.889689,4.59666,1.43577,0.0990859,229.2
67,-0.717218,4.60864,1.43726,0.0998238,229.32
67,-0.544154,4.62054,1.4422,0.0991641,229.44
67,-0.370216,4.63228,1.44949,0.0977938,229.56
67,-0.195301,4.64379,1.45762,0.0959513,229.68
67,-0.0195,4.65501,1.46501,0.0935004,229.8
67,0.156936,4.66582,1.4703,0.0900896,229.92
67,0.333643,4.67606,1.47255,0.085306,230.04
67,0.510192,4.68553,1.47124,0.078922,230.16
67,0.686147,4.69408,1.46629,0.0712476,230.28
67,0.861108,4.70168,1.45801,0.0633342,230.4
67,1.03476,4.70849,1.44711,0.0567712,230.52
67,1.20692,4.71487,1.43464,0.0531298,230.64
67,1.37755,4.72128,1.42191,0.0534272,230.76
67,1.54679,4.72823,1.41034,0.0579234,230.88
67,1.71489,4.73618,1.40085,0.0662142,231
67,1.88208,4.74546,1.39326,0.0773956,231.12
67,2.0484,4.75629,1.38599,0.0902132,231.24
67,2.21359,4.76869,1.37657,0.103339,231.36
67,2.3771,4.78258,1.36264,0.115784,231.48
67,2.53822,4.79784,1.34264,0.127159,231.6
67,2.69615,4.81435,1.31606,0.137575,231.72
67,2.85017,4.83203,1.28347,0.147311,231.84
67,2.99975,4.85081,1.24657,0.156504,231.96
67,3.14472,4.87061,1.20806,0.165023,232.08
67,3.28527,4.89132,1.17123,0.172545,232.2
67,3.422,4.91276,1.13944,0.178704,232.32
67,3.55588,4.93475,1.11567,0.183185,232.44
67,3.68814,4.95705,1.10218,0.185848,232.56
67,3.82012,4.97947,1.09983,0.186881,232.68
67,3.95305,5.0019,1.10776,0.186882,232.8
67,4.08788,5.0243,1.12356,0.186651,232.92
67,4.22516,5.04671,1.14401,0.186741,233.04
67,4.36505,5.06915,1.1657,0.187049,233.16
67,4.50731,5.09157,1.18554,0.186783,233.28
67,4.65146,5.11375,1.20123,0.18489,233.4
67,4.79688,5.13543,1.21187,0.180648,233.52
67,4.94307,5.1563,1.2182,0.173956,233.64
67,5.08973,5.17612,1.22217,0.165143,233.76
67,5.23687,5.19467,1.22615,0.154544,233.88
67,5.38475,5.21173,1.23237,0.142232,234
67,5.53385,5.22711,1.24246,0.12811,234.12
67,5.68468,5.24058,1.25698,0.112242,234.24
67,5.83768,5.252,1.27501,0.0951762,234.36
67,5.99299,5.26136,1.29418,0.0779848,234.48
67,6.15036,5.26879,1.31146,0.0619677,234.6
67,6.30926,5.27458,1.32411,0.0482204,234.72
67,6.46889,5.27907,1.33026,0.0374019,234.84
67,6.62837,5.28263,1.32899,0.0297203,234.96
67,6.7868,5.28563,1.32027,0.0249781,235.08
67,6.94339,5.28835,1.30491,0.0226494,235.2
67,7.09753,5.291,1.28453,0.0221159,235.32
67,7.24891,5.29377,1.26145,0.0230885,235.44
67,7.39753,5.29689,1.23858,0.0259691,235.56
67,7.54383,5.3007,1.21916,0.0317819,235.68
67,7.68856,5.30569,1.20606,0.04152,235.8
67,7.83267,5.31232,1.20087,0.0552773,235.92
67,7.97708,5.32094,1.20344,0.0718389,236.04
67,8.12255,5.33163,1.21222,0.0890723,236.16
67,8.26953,5.3442,1.22491,0.104749,236.28
67,8.4182,5.35826,1.23891,0.11714,236.4
67,8.5684,5.37328,1.25167,0.125215,236.52
67,8.71973,5.38873,1.26103,0.128725,236.64
67,8.87159,5.40412,1.26553,0.128247,236.76
67,9.02334,5.41912,1.26454,0.125052,236.88
67,9.17433,5.4336,1.25824,0.120648,237
67,9.32403,5.44755,1.24754,0.116209,237.12
67,9.47211,5.46103,1.23396,0.112345,237.24
67,9.61841,5.47416,1.21921,0.109431,237.36
67,9.76295,5.48715,1.20447,0.108243,237.48
67,9.90575,5.50038,1.18999,0.110295,237.6
67,10.0468,5.51447,1.17536,0.117353,237.72
67,10.186,5.5301,1.16025,0.130233,237.84
67,10.3234,5.54782,1.14513,0.147682,237.96
67,10.4592,5.56777,1.1314,0.1663,238.08
67,10.5937,5.58958,1.12091,0.181746,238.2
68,-2.14073,5.2986,1.40259,0.0267674,228.12
68,-1.97297,5.3018,1.39799,0.0267081,228.24
68,-1.80625,5.30501,1.38936,0.0266981,228.36
68,-1.64093,5.30824,1.37764,0.0269713,228.48
68,-1.47722,5.31157,1.36424,0.0277233,228.6
68,-1.31509,5.31504,1.35106,0.0289445,228.72
68,-1.15425,5.31868,1.34035,0.0303479,228.84
68,-0.994138,5.32246,1.33428,0.0314689,228.96
68,-0.83404,5.32628,1.33415,0.0318581,229.08
68,-0.673248,5.33003,1.33993,0.0312213,229.2
68,-0.511211,5.33356,1.35031,0.0294538,229.32
68,-0.347631,5.33676,1.36317,0.0266268,229.44
68,-0.182509,5.33952,1.37602,0.0229757,229.56
68,-0.0161519,5.34178,1.38631,0.0188964,229.68
68,0.15085,5.34358,1.39168,0.0149466,229.8
68,0.317685,5.345,1.39029,0.011846,229.92
68,0.483403,5.34625,1.38098,0.0104296,230.04
68,0.647017,5.34762,1.36345,0.011441,230.16
68,0.807622,5.34945,1.33838,0.0151959,230.28
68,0.96453,5.35201,1.30757,0.0213642,230.4
68,1.11737,5.3555,1.27368,0.029043,230.52
68,1.26614,5.35994,1.23972,0.0370462,230.64
68,1.41116,5.36525,1.20848,0.0441943,230.76
68,1.55303,5.37119,1.18227,0.0495306,230.88
68,1.69253,5.3775,1.16251,0.0525893,231
68,1.83045,5.38394,1.14933,0.0537097,231.12
68,1.96743,5.39044,1.14149,0.0541167,231.24
68,2.10385,5.3971,1.13684,0.0555223,231.36
68,2.23985,5.40423,1.1333,0.059426,231.48
68,2.37537,5.41223,1.12938,0.066617,231.6
68,2.5103,5.42148,1.12437,0.0770767,231.72
68,2.64448,5.43229,1.11821,0.0900877,231.84
68,2.77783,5.44481,1.11126,0.104364,231.96
68,2.91033,5.459,1.10418,0.118263,232.08
68,3.04203,5.47463,1.0975,0.130256,232.2
68,3.17297,5.49137,1.09117,0.139516,232.32
68,3.3031,5.50892,1.08439,0.146176,232.44
68,3.4322,5.52704,1.07585,0.15106,232.56
68,3.55991,5.54566,1.06426,0.155141,232.68
68,3.68576,5.56476,1.04876,0.159152,232.8
68,3.80928,5.58437,1.02932,0.163433,232.92
68,3.93015,5.60452,1.00727,0.167887,233.04
68,4.04843,5.62515,0.985664,0.171966,233.16
68,4.16472,5.64613,0.969028,0.174806,233.28
68,4.28014,5.66721,0.961869,0.175641,233.4
68,4.39615,5.68813,0.966772,0.174337,233.52
68,4.51417,5.70872,0.983479,0.171601,233.64
68,4.63532,5.72895,1.00953,0.168617,233.76
68,4.76032,5.74891,1.0417,0.16635,233.88
68,4.88956,5.76873,1.07698,0.165091,234
68,5.02311,5.78847,1.11293,0.164511,234.12
68,5.16083,5.80815,1.14767,0.164067,234.24
68,5.30242,5.82776,1.1799,0.163391,234.36
68,5.44748,5.84725,1.20884,0.162433,234.48
68,5.59556,5.86662,1.23407,0.161374,234.6
68,5.74621,5.88588,1.25538,0.160477,234.72
68,5.89893,5.90507,1.27269,0.159973,234.84
68,6.05325,5.92426,1.28599,0.159935,234.96
68,6.2087,5.94348,1.29543,0.160117,235.08
68,6.36487,5.96266,1.30139,0.159879,235.2
68,6.5214,5.98167,1.30441,0.158357,235.32
68,6.67802,6.00025,1.30518,0.154873,235.44
68,6.83457,6.01817,1.30456,0.149309,235.56
68,6.99098,6.03523,1.30346,0.142176,235.68
68,7.14731,6.05135,1.30269,0.134323,235.8
68,7.30364,6.06653,1.30278,0.126522,235.92
68,7.4601,6.08084,1.30387,0.119239,236.04
68,7.6168,6.09435,1.30575,0.112595,236.16
68,7.77376,6.10712,1.308,0.106387,236.28
68,7.93097,6.11913,1.31011,0.100139,236.4
68,8.08835,6.13033,1.31152,0.0932584,236.52
68,8.24577,6.14056,1.3118,0.0853187,236.64
68,8.40306,6.14972,1.31074,0.0763201,236.76
68,8.56006,6.15773,1.30836,0.0667071,236.88
68,8.71665,6.16458,1.30495,0.0570802,237
68,8.87277,6.17031,1.30096,0.0478003,237.12
68,9.02841,6.17497,1.29699,0.0387913,237.24
68,9.18365,6.17852,1.29369,0.0296168,237.36
68,9.33864,6.18088,1.29161,0.019675,237.48
68,9.49357,6.18189,1.29106,0.008379,237.6
68,9.64862,6.18133,1.29208,-0.004629,237.72
68,9.80396,6.17903,1.29447,-0.0191704,237.84
68,9.95968,6.17492,1.29771,-0.034259,237.96
68,10.1158,6.16914,1.30109,-0.0481407,238.08
68,10.2723,6.16209,1.30382,-0.0587894,238.2
69,-2.2707,6.0408,1.58943,-0.115887,228.12
69,-2.08036,6.0266,1.58623,-0.118266,228.24
69,-1.8908,6.01191,1.57965,-0.122405,228.36
69,-1.70249,5.99667,1.56927,-0.127072,228.48
69,-1.51591,5.98098,1.55478,-0.130728,228.6
69,-1.33155,5.96516,1.53638,-0.131853,228.72
69,-1.14976,5.94965,1.5149,-0.12919,228.84
69,-0.970758,5.93501,1.49169,-0.121993,228.96
69,-0.794575,5.92177,1.46819,-0.110353,229.08
69,-0.621089,5.91033,1.44572,-0.0953647,229.2
69,-0.450043,5.90088,1.42538,-0.0787657,229.32
69,-0.28108,5.89342,1.40802,-0.0621007,229.44
69,-0.113778,5.88791,1.39419,-0.0459594,229.56
69,0.052318,5.88432,1.38413,-0.0299181,229.68
69,0.217646,5.88272,1.37774,-0.0133024,229.8
69,0.382586,5.88318,1.3745,0.00378008,229.92
69,0.547406,5.88557,1.3735,0.0199711,230.04
69,0.712235,5.88956,1.37357,0.0331937,230.16
69,0.877066,5.89457,1.37359,0.0417496,230.28
69,1.04178,5.89997,1.37262,0.0450646,230.4
69,1.20617,5.90522,1.36995,0.0436932,230.52
69,1.36998,5.90988,1.36507,0.0388816,230.64
69,1.53289,5.91374,1.35759,0.0321346,230.76
69,1.69457,5.91673,1.3473,0.0249328,230.88
69,1.85468,5.91895,1.33428,0.0184614,231
69,2.01297,5.92054,1.31907,0.013314,231.12
69,2.1693,5.92168,1.30274,0.0094275,231.24
69,2.32371,5.92245,1.28675,0.00648142,231.36
69,2.47643,5.923,1.27268,0.00458208,231.48
69,2.62787,5.92356,1.26201,0.00466867,231.6
69,2.7786,5.92455,1.2561,0.00822492,231.72
69,2.92933,5.92652,1.25607,0.0164303,231.84
69,3.08087,5.93004,1.2628,0.0293535,231.96
69,3.23409,5.93554,1.27685,0.0457608,232.08
69,3.38988,5.94317,1.29825,0.0636192,232.2
69,3.54905,5.95287,1.3264,0.0808166,232.32
69,3.71223,5.96434,1.35989,0.0955851,232.44
69,3.87983,5.97713,1.39662,0.106633,232.56
69,4.0519,5.99072,1.43395,0.113226,232.68
69,4.22818,6.00455,1.46898,0.115228,232.8
69,4.40803,6.01811,1.49874,0.113011,232.92
69,4.59053,6.03098,1.52086,0.107269,233.04
69,4.77462,6.04284,1.5341,0.0988449,233.16
69,4.95924,6.05348,1.53846,0.0886312,233.28
69,5.14343,6.06278,1.53488,0.0774747,233.4
69,5.32641,6.07071,1.52489,0.06608,233.52
69,5.50765,6.0773,1.51027,0.0549727,233.64
69,5.68679,6.08265,1.49284,0.0445364,233.76
69,5.86369,6.08685,1.47416,0.0350717,233.88
69,6.03832,6.09008,1.45531,0.0268492,234
69,6.21076,6.09249,1.43694,0.0201475,234.12
69,6.3811,6.09433,1.4195,0.0152774,234.24
69,6.5495,6.09584,1.40337,0.0125903,234.36
69,6.71617,6.09733,1.38894,0.0124082,234.48
69,6.88136,6.0991,1.37654,0.0148031,234.6
69,7.04531,6.10142,1.36628,0.0193126,234.72
69,7.20827,6.1044,1.35801,0.024828,234.84
69,7.37044,6.10798,1.35142,0.0298238,234.96
69,7.53199,6.11191,1.34625,0.0327877,235.08
69,7.69308,6.11582,1.34244,0.0325467,235.2
69,7.8539,6.11923,1.3401,0.0284291,235.32
69,8.01465,6.12168,1.33962,0.0204049,235.44
69,8.17564,6.12278,1.34154,0.00919942,235.56
69,8.33722,6.12232,1.34651,-0.00382833,235.68
69,8.49981,6.12026,1.35495,-0.0171962,235.8
69,8.66381,6.11667,1.36666,-0.0299558,235.92
69,8.8295,6.11162,1.38071,-0.0420213,236.04
69,8.99698,6.10514,1.3957,-0.0540456,236.16
69,9.16621,6.09709,1.41026,-0.0670991,236.28
69,9.33703,6.0872,1.42348,-0.082378,236.4
69,9.50921,6.0751,1.43485,-0.100878,236.52
69,9.68251,6.06034,1.44414,-0.122929,236.64
69,9.85664,6.04261,1.45114,-0.147778,236.76
69,10.0313,6.02177,1.45563,-0.173668,236.88
69,10.2062,5.99794,1.45735,-0.198603,237
69,10.3809,5.97137,1.45608,-0.221383,237.12
69,10.5551,5.94233,1.45164,-0.242051,237.24
69,10.7284,5.91096,1.44406,-0.261403,237.36
69,10.9005,5.87735,1.43368,-0.280029,237.48
69,11.071,5.84163,1.42128,-0.297676,237.6
69,11.24,5.80403,1.40799,-0.313365,237.72
69,11.4074,5.7649,1.39505,-0.326047,237.84
69,11.5734,5.72467,1.38351,-0.335246,237.96
69,11.7383,5.68373,1.37419,-0.341222,238.08
69,11.9024,5.64237,1.36763,-0.34466,238.2
70,-2.29303,6.78019,1.30143,-0.141668,228.12
70,-2.13688,6.76322,1.30124,-0.141475,228.24
70,-1.98066,6.74631,1.30177,-0.140896,228.36
70,-1.82414,6.72957,1.30436,-0.139481,228.48
70,-1.66691,6.71317,1.31028,-0.136676,228.6
70,-1.50852,6.69734,1.31988,-0.131943,228.72
70,-1.34865,6.68235,1.33223,-0.124884,228.84
70,-1.18718,6.6685,1.34559,-0.115416,228.96
70,-1.02418,6.65602,1.35831,-0.104014,229.08
70,-0.859854,6.645,1.36942,-0.0918274,229.2
70,-0.694413,6.63535,1.37867,-0.0803747,229.32
70,-0.528071,6.62685,1.38618,-0.0708303,229.44
70,-0.361019,6.61925,1.3921,-0.0633712,229.56
70,-0.193441,6.6124,1.39649,-0.0571107,229.68
70,-0.0255244,6.60631,1.39931,-0.0507152,229.8
70,0.142539,6.60112,1.40053,-0.0432472,229.92
70,0.310556,6.59697,1.40015,-0.0346038,230.04
70,0.478342,6.59393,1.39822,-0.0253434,230.16
70,0.645725,6.59198,1.39485,-0.0162187,230.28
70,0.812555,6.59104,1.39026,-0.00784583,230.4
70,0.97872,6.59096,1.38471,-0.00062625,230.52
70,1.14415,6.59159,1.37855,0.00523025,230.64
70,1.30881,6.59275,1.37221,0.0096685,230.76
70,1.47275,6.59428,1.36618,0.0127178,230.88
70,1.63608,6.596,1.36102,0.0143468,231
70,1.79895,6.59771,1.35731,0.0142948,231.12
70,1.96163,6.59916,1.35566,0.0120718,231.24
70,2.12443,6.60005,1.35663,0.0073555,231.36
70,2.28769,6.60013,1.3605,0.000658917,231.48
70,2.45176,6.59937,1.36724,-0.00628108,231.6
70,2.61693,6.59807,1.37645,-0.0108543,231.72
70,2.78342,6.5968,1.38737,-0.0105515,231.84
70,2.9513,6.59633,1.399,-0.00389775,231.96
70,3.12051,6.59744,1.41009,0.00921633,232.08
70,3.29084,6.60077,1.41946,0.0277805,232.2
70,3.46199,6.60678,1.42624,0.0500617,232.32
70,3.6336,6.61565,1.43006,0.0738778,232.44
70,3.80531,6.62727,1.43093,0.0968817,232.56
70,3.9768,6.64131,1.42906,0.116955,232.68
70,4.14777,6.6572,1.42474,0.132473,232.8
70,4.31797,6.67428,1.41836,0.14233,232.92
70,4.48724,6.69179,1.41057,0.145874,233.04
70,4.65552,6.70893,1.40238,0.142863,233.16
70,4.82294,6.72495,1.39513,0.133495,233.28
70,4.98977,6.73918,1.3903,0.118542,233.4
70,5.15647,6.75112,1.38915,0.0995596,233.52
70,5.32358,6.76059,1.39255,0.0788911,233.64
70,5.49168,6.76769,1.40083,0.059173,233.76
70,5.66133,6.77279,1.41373,0.0424795,233.88
70,5.83297,6.77636,1.43034,0.0297578,234
70,6.00686,6.77887,1.44913,0.0208851,234.12
70,6.18305,6.78068,1.46822,0.0150988,234.24
70,6.36132,6.78205,1.48563,0.0114107,234.36
70,6.54126,6.7831,1.49944,0.008802,234.48
70,6.72225,6.78385,1.50829,0.00624558,234.6
70,6.90367,6.78418,1.51184,0.002682,234.72
70,7.085,6.78382,1.51102,-0.00293692,234.84
70,7.2659,6.78245,1.50754,-0.011415,234.96
70,7.44627,6.7797,1.50305,-0.0229386,235.08
70,7.6261,6.77528,1.49865,-0.0368472,235.2
70,7.80547,6.76906,1.49473,-0.051794,235.32
70,7.98443,6.76112,1.49129,-0.0662364,235.44
70,8.163,6.75165,1.4881,-0.0789048,235.56
70,8.34119,6.74097,1.48489,-0.0889991,235.68
70,8.51896,6.72942,1.48147,-0.0961897,235.8
70,8.6963,6.71735,1.47781,-0.100583,235.92
70,8.8732,6.70503,1.47418,-0.102667,236.04
70,9.04972,6.69265,1.471,-0.103194,236.16
70,9.22596,6.68029,1.46866,-0.103009,236.28
70,9.40206,6.66794,1.46748,-0.102926,236.4
70,9.57817,6.6555,1.46758,-0.103691,236.52
70,9.75444,6.64278,1.46889,-0.105977,236.64
70,9.93097,6.62953,1.47112,-0.110375,236.76
70,10.1078,6.61545,1.47378,-0.117387,236.88
70,10.285,6.60016,1.47622,-0.127411,237
70,10.4623,6.58327,1.47781,-0.14072,237.12
70,10.6397,6.56438,1.4779,-0.1574,237.24
70,10.8168,6.54312,1.47602,-0.177212,237.36
70,10.9934,6.51919,1.4719,-0.199386,237.48
70,11.1693,6.49249,1.4656,-0.222513,237.6
70,11.3442,6.46312,1.4575,-0.244749,237.72
70,11.518,6.4314,1.44828,-0.264356,237.84
70,11.6906,6.39777,1.43889,-0.280207,237.96
70,11.8623,6.36274,1.43046,-0.291901,238.08
70,12.0332,6.3268,1.42409,-0.299524,238.2
71,12.0841,4.85887,-1.11348,-0.230976,229.68
71,11.9498,4.83077,-1.11902,-0.234135,229.8
71,11.8142,4.80195,-1.12999,-0.240203,229.92
71,11.6767,4.77212,-1.14582,-0.24858,230.04
71,11.5368,4.74111,-1.16574,-0.258438,230.16
71,11.3942,4.70885,-1.18885,-0.268824,230.28
71,11.2484,4.6754,-1.2142,-0.278764,230.4
71,11.0996,4.64091,-1.24078,-0.287382,230.52
71,10.9474,4.60561,-1.26765,-0.29413,230.64
71,10.7922,4.56974,-1.29392,-0.298988,230.76
71,10.6339,4.53344,-1.31877,-0.30247,230.88
71,10.473,4.49679,-1.34131,-0.305414,231
71,10.3097,4.45975,-1.36058,-0.308685,231.12
71,10.1446,4.42219,-1.37548,-0.313004,231.24
71,9.97843,4.38392,-1.38501,-0.318886,231.36
71,9.81178,4.34473,-1.38871,-0.326613,231.48
71,9.64535,4.30438,-1.38691,-0.33623,231.6
71,9.47968,4.26267,-1.38064,-0.347579,231.72
71,9.31512,4.21942,-1.37129,-0.360416,231.84
71,9.15189,4.17448,-1.36029,-0.374509,231.96
71,8.99001,4.12772,-1.34897,-0.389654,232.08
71,8.8294,4.07904,-1.33843,-0.405647,232.2
71,8.66986,4.02838,-1.3295,-0.422226,232.32
71,8.51113,3.97569,-1.32273,-0.439047,232.44
71,8.35293,3.921,-1.31838,-0.455716,232.56
71,8.19494,3.86438,-1.31654,-0.471882,232.68
71,8.03688,3.8059,-1.31715,-0.487277,232.8
71,7.87848,3.74571,-1.32001,-0.501617,232.92
71,7.7195,3.68398,-1.32482,-0.514424,233.04
71,7.55976,3.621,-1.3312,-0.524858,233.16
71,7.39912,3.55719,-1.33865,-0.53175,233.28
71,7.23753,3.49312,-1.34661,-0.533917,233.4
71,7.07499,3.42945,-1.35448,-0.530589,233.52
71,6.91159,3.36685,-1.36163,-0.521655,233.64
71,6.74749,3.30593,-1.3675,-0.507652,233.76
71,6.58288,3.24717,-1.37176,-0.489658,233.88
71,6.41795,3.19087,-1.37444,-0.4692,234
71,6.25284,3.1371,-1.37593,-0.448079,234.12
71,6.0876,3.08573,-1.37701,-0.428043,234.24
71,5.92214,3.03648,-1.3788,-0.410475,234.36
71,5.75623,2.98893,-1.38259,-0.396243,234.48
71,5.58951,2.94265,-1.38933,-0.385625,234.6
71,5.42164,2.89726,-1.39898,-0.378222,234.72
71,5.2524,2.8525,-1.41027,-0.372994,234.84
71,5.08187,2.80828,-1.42112,-0.368576,234.96
71,4.91032,2.76462,-1.42953,-0.363779,235.08
71,4.73822,2.72167,-1.43416,-0.357934,235.2
71,4.56608,2.67956,-1.43454,-0.350879,235.32
71,4.39435,2.63844,-1.43107,-0.34272,235.44
71,4.22335,2.59841,-1.42503,-0.3336,235.56
71,4.05315,2.55957,-1.41835,-0.323663,235.68
71,3.88359,2.52198,-1.41301,-0.313193,235.8
71,3.71435,2.48564,-1.41025,-0.302829,235.92
71,3.54513,2.45041,-1.41022,-0.293625,236.04
71,3.37567,2.41599,-1.41216,-0.286809,236.16
71,3.20587,2.38199,-1.415,-0.283332,236.28
71,3.03575,2.34796,-1.41767,-0.28357,236.4
71,2.86544,2.31348,-1.41926,-0.287383,236.52
71,2.69515,2.27815,-1.4191,-0.294398,236.64
71,2.52514,2.24164,-1.41674,-0.304277,236.76
71,2.35569,2.20362,-1.41205,-0.316828,236.88
71,2.18706,2.16378,-1.40522,-0.331996,237
71,2.01944,2.1218,-1.39683,-0.34982,237.12
71,1.85291,2.07736,-1.38782,-0.370353,237.24
71,1.68738,2.03014,-1.37936,-0.393482,237.36
71,1.52269,1.9799,-1.37246,-0.418687,237.48
71,1.35855,1.92651,-1.36779,-0.444894,237.6
71,1.19468,1.87003,-1.36558,-0.470654,237.72
71,1.03083,1.81068,-1.36548,-0.494635,237.84
71,0.866839,1.74874,-1.36655,-0.516089,237.96
71,0.702757,1.68455,-1.36736,-0.534937,238.08
71,0.538788,1.61837,-1.36641,-0.551485,238.2
71,0.375263,1.55045,-1.3627,-0.56604,238.32
71,0.212541,1.48101,-1.35602,-0.578677,238.44
71,0.050928,1.4103,-1.34678,-0.589257,238.56
71,-0.109363,1.33859,-1.33576,-0.597552,238.68
71,-0.268225,1.26619,-1.32385,-0.603353,238.8
71,-0.42566,1.1934,-1.31196,-0.606562,238.92
71,-0.581769,1.12052,-1.30092,-0.607336,239.04
71,-0.736736,1.04777,-1.29139,-0.606215,239.16
71,-0.890799,0.975283,-1.28386,-0.604098,239.28
71,-1.04424,0.903043,-1.27866,-0.601999,239.4
72,12.2066,5.58439,-1.46981,-0.224284,229.68
72,12.0303,5.55759,-1.46899,-0.223388,229.8
72,11.8542,5.53094,-1.46735,-0.222058,229.92
72,11.6785,5.50441,-1.46453,-0.221079,230.04
72,11.5032,5.47783,-1.46017,-0.221531,230.16
72,11.3288,5.45087,-1.45402,-0.224645,230.28
72,11.1552,5.42307,-1.44611,-0.231657,230.4
72,10.9828,5.39384,-1.43666,-0.243568,230.52
72,10.8117,5.36255,-1.42591,-0.260737,230.64
72,10.6421,5.32865,-1.41392,-0.282512,230.76
72,10.474,5.29178,-1.40058,-0.307247,230.88
72,10.3077,5.25184,-1.38579,-0.332853,231
72,10.1433,5.20893,-1.36976,-0.357543,231.12
72,9.98095,5.16331,-1.35307,-0.380219,231.24
72,9.82056,5.11526,-1.33658,-0.400417,231.36
72,9.66204,5.06509,-1.321,-0.418094,231.48
72,9.50523,5.01307,-1.30674,-0.433452,231.6
72,9.34997,4.95946,-1.29391,-0.446769,231.72
72,9.19606,4.90448,-1.28256,-0.458208,231.84
72,9.04332,4.84836,-1.27283,-0.467647,231.96
72,8.89152,4.7914,-1.26501,-0.474674,232.08
72,8.74039,4.73394,-1.25939,-0.478776,232.2
72,8.58966,4.67639,-1.25605,-0.479628,232.32
72,8.4391,4.61912,-1.25473,-0.477232,232.44
72,8.2885,4.5625,-1.25496,-0.471869,232.56
72,8.13776,4.50682,-1.25621,-0.463963,232.68
72,7.98679,4.45234,-1.25802,-0.453983,232.8
72,7.83559,4.39926,-1.26006,-0.442374,232.92
72,7.68413,4.34772,-1.26213,-0.429472,233.04
72,7.53243,4.29787,-1.26417,-0.415429,233.16
72,7.38047,4.24984,-1.26631,-0.400264,233.28
72,7.22821,4.20376,-1.26883,-0.384026,233.4
72,7.07555,4.15971,-1.27223,-0.367019,233.52
72,6.92229,4.11772,-1.27718,-0.349914,233.64
72,6.76817,4.07769,-1.28431,-0.333651,233.76
72,6.6129,4.03938,-1.29389,-0.319216,233.88
72,6.45623,4.00248,-1.3056,-0.307477,234
72,6.29799,3.96659,-1.31867,-0.299093,234.12
72,6.13812,3.93126,-1.33227,-0.294419,234.24
72,5.97661,3.89605,-1.34586,-0.293403,234.36
72,5.8135,3.86058,-1.35928,-0.295593,234.48
72,5.6488,3.82455,-1.37251,-0.300259,234.6
72,5.48256,3.78776,-1.38531,-0.306546,234.72
72,5.31491,3.75013,-1.39707,-0.31358,234.84
72,5.14608,3.71167,-1.40698,-0.320569,234.96
72,4.97636,3.67243,-1.41432,-0.326934,235.08
72,4.80611,3.63255,-1.41874,-0.332388,235.2
72,4.63567,3.59212,-1.42029,-0.33687,235.32
72,4.46534,3.55128,-1.41946,-0.340402,235.44
72,4.29528,3.51012,-1.41718,-0.342941,235.56
72,4.12552,3.4688,-1.41466,-0.344364,235.68
72,3.95595,3.42745,-1.41308,-0.344573,235.8
72,3.78638,3.38621,-1.41311,-0.343666,235.92
72,3.61661,3.34517,-1.4147,-0.342012,236.04
72,3.44654,3.30435,-1.41727,-0.340175,236.16
72,3.27614,3.2637,-1.42004,-0.338764,236.28
72,3.10546,3.2231,-1.42232,-0.33832,236.4
72,2.93463,3.18238,-1.42358,-0.33929,236.52
72,2.76381,3.14134,-1.42351,-0.342031,236.64
72,2.59317,3.09972,-1.42198,-0.346811,236.76
72,2.42288,3.05727,-1.4191,-0.353804,236.88
72,2.25307,3.0137,-1.41501,-0.363075,237
72,2.08389,2.96875,-1.40986,-0.374565,237.12
72,1.91546,2.92218,-1.40363,-0.388082,237.24
72,1.7479,2.87377,-1.39628,-0.403364,237.36
72,1.58138,2.82335,-1.38771,-0.420206,237.48
72,1.41603,2.77073,-1.3779,-0.43852,237.6
72,1.252,2.71573,-1.36694,-0.458319,237.72
72,1.08939,2.65817,-1.35509,-0.479645,237.84
72,0.928244,2.59787,-1.34284,-0.502511,237.96
72,0.768534,2.53465,-1.33092,-0.526869,238.08
72,0.610132,2.46833,-1.32002,-0.552656,238.2
72,0.452866,2.39874,-1.31055,-0.579867,238.32
72,0.29656,2.32572,-1.30255,-0.608559,238.44
